2026-01-16 14:54:31,591 - scripts.literature_database - INFO - Database initialized at data/literature.db
2026-01-16 14:54:31,591 - __main__ - INFO - Found 0 PMIDs in database
2026-01-16 14:54:31,799 - __main__ - INFO - Found 141 JSON files
2026-01-16 14:54:31,800 - __main__ - INFO - Total existing PMIDs: 140
2026-01-16 14:54:31,800 - scripts.literature_database - INFO - Database initialized at data/literature.db
2026-01-16 14:54:31,801 - __main__ - INFO - Found 0 PMIDs in database
2026-01-16 14:54:31,818 - __main__ - INFO - Found 141 JSON files
2026-01-16 14:54:31,818 - __main__ - INFO - Total existing PMIDs: 140
2026-01-16 14:54:31,862 - scripts.literature_database - INFO - Database initialized at data/literature.db
2026-01-16 14:54:31,862 - __main__ - INFO - Starting scrape...
2026-01-16 14:54:31,862 - __main__ - INFO - Scraper will check for duplicates against 140 existing PMIDs
2026-01-16 14:54:31,862 - scripts.literature_database - INFO - Database initialized at data/literature.db
2026-01-16 14:54:31,863 - __main__ - INFO - Found 0 PMIDs in database
2026-01-16 14:54:31,881 - __main__ - INFO - Found 141 JSON files
2026-01-16 14:54:31,882 - __main__ - INFO - Total existing PMIDs: 140
2026-01-16 14:54:31,882 - __main__ - INFO - Running query 1/5: ("knee osteoarthritis"[Title/Abstract] OR "knee OA"[Title/Abstract] OR "Osteoart...
2026-01-16 14:54:32,882 - scripts.pubmed_scraper - INFO - Found 5000 articles matching query
2026-01-16 14:54:34,947 - scripts.pubmed_scraper - INFO - Article 39019474 already exists with full details, skipping
2026-01-16 14:54:34,949 - scripts.pubmed_scraper - INFO - Article 39008290 already exists with full details, skipping
2026-01-16 14:54:34,951 - scripts.pubmed_scraper - INFO - Article 38986836 already exists with full details, skipping
2026-01-16 14:54:34,952 - scripts.pubmed_scraper - INFO - Article 38984906 already exists with full details, skipping
2026-01-16 14:54:34,954 - scripts.pubmed_scraper - INFO - Article 38956422 already exists with full details, skipping
2026-01-16 14:54:34,959 - scripts.pubmed_scraper - INFO - Article 38823515 already exists with full details, skipping
2026-01-16 14:54:34,961 - scripts.pubmed_scraper - INFO - Article 38821429 already exists with full details, skipping
2026-01-16 14:54:34,962 - scripts.pubmed_scraper - INFO - Article 38797445 already exists with full details, skipping
2026-01-16 14:54:34,964 - scripts.pubmed_scraper - INFO - Article 38768768 already exists with full details, skipping
2026-01-16 14:54:34,965 - scripts.pubmed_scraper - INFO - Article 38734325 already exists with full details, skipping
2026-01-16 14:54:34,967 - scripts.pubmed_scraper - INFO - Article 38723700 already exists with full details, skipping
2026-01-16 14:54:34,969 - scripts.pubmed_scraper - INFO - Article 38697320 already exists with full details, skipping
2026-01-16 14:54:34,971 - scripts.pubmed_scraper - INFO - Article 38582224 already exists with full details, skipping
2026-01-16 14:54:34,972 - scripts.pubmed_scraper - INFO - Article 38447776 already exists with full details, skipping
2026-01-16 14:54:34,974 - scripts.pubmed_scraper - INFO - Article 38428487 already exists with full details, skipping
2026-01-16 14:54:34,975 - scripts.pubmed_scraper - INFO - Article 38417784 already exists with full details, skipping
2026-01-16 14:54:34,978 - scripts.pubmed_scraper - INFO - Article 38382881 already exists with full details, skipping
2026-01-16 14:54:34,979 - scripts.pubmed_scraper - INFO - Article 38114367 already exists with full details, skipping
2026-01-16 14:54:34,982 - scripts.pubmed_scraper - INFO - Article 37925295 already exists with full details, skipping
2026-01-16 14:54:34,983 - scripts.pubmed_scraper - INFO - Article 39468567 already exists with full details, skipping
2026-01-16 14:54:34,984 - scripts.pubmed_scraper - INFO - Article 39596942 already exists with full details, skipping
2026-01-16 14:54:34,987 - scripts.pubmed_scraper - INFO - Article 39456066 already exists with full details, skipping
2026-01-16 14:54:34,988 - scripts.pubmed_scraper - INFO - Article 39455644 already exists with full details, skipping
2026-01-16 14:54:34,988 - scripts.literature_database - INFO - Database initialized at data/literature.db
2026-01-16 14:54:34,989 - __main__ - INFO - Found 0 PMIDs in database
2026-01-16 14:54:35,009 - __main__ - INFO - Found 141 JSON files
2026-01-16 14:54:35,009 - __main__ - INFO - Total existing PMIDs: 140
2026-01-16 14:54:35,011 - scripts.pubmed_scraper - INFO - Article 39518922 already exists with full details, skipping
2026-01-16 14:54:35,015 - scripts.pubmed_scraper - INFO - Article 39434157 already exists with full details, skipping
2026-01-16 14:54:35,017 - scripts.pubmed_scraper - INFO - Article 39432457 already exists with full details, skipping
2026-01-16 14:54:35,019 - scripts.pubmed_scraper - INFO - Article 39428486 already exists with full details, skipping
2026-01-16 14:54:35,020 - scripts.pubmed_scraper - INFO - Article 39423421 already exists with full details, skipping
2026-01-16 14:54:35,024 - scripts.pubmed_scraper - INFO - Article 39407264 already exists with full details, skipping
2026-01-16 14:54:35,026 - scripts.pubmed_scraper - INFO - Article 39402657 already exists with full details, skipping
2026-01-16 14:54:35,027 - scripts.pubmed_scraper - INFO - Article 39284503 already exists with full details, skipping
2026-01-16 14:54:35,029 - scripts.pubmed_scraper - INFO - Article 39151178 already exists with full details, skipping
2026-01-16 14:54:35,031 - scripts.pubmed_scraper - INFO - Article 39469580 already exists with full details, skipping
2026-01-16 14:54:35,033 - scripts.pubmed_scraper - INFO - Article 39404250 already exists with full details, skipping
2026-01-16 14:54:35,034 - scripts.pubmed_scraper - INFO - Article 39402592 already exists with full details, skipping
2026-01-16 14:54:35,035 - scripts.pubmed_scraper - INFO - Article 39458460 already exists with full details, skipping
2026-01-16 14:54:35,037 - scripts.pubmed_scraper - INFO - Article 39382767 already exists with full details, skipping
2026-01-16 14:54:35,039 - scripts.pubmed_scraper - INFO - Article 39575940 already exists with full details, skipping
2026-01-16 14:54:35,041 - scripts.pubmed_scraper - INFO - Article 39367405 already exists with full details, skipping
2026-01-16 14:54:35,043 - scripts.pubmed_scraper - INFO - Article 39459399 already exists with full details, skipping
2026-01-16 14:54:35,044 - scripts.pubmed_scraper - INFO - Article 39358699 already exists with full details, skipping
2026-01-16 14:54:35,047 - scripts.pubmed_scraper - INFO - Article 39593495 already exists with full details, skipping
2026-01-16 14:54:35,048 - scripts.pubmed_scraper - INFO - Article 39593431 already exists with full details, skipping
2026-01-16 14:54:35,050 - scripts.pubmed_scraper - INFO - Article 39475806 already exists with full details, skipping
2026-01-16 14:54:35,052 - scripts.pubmed_scraper - INFO - Article 39364114 already exists with full details, skipping
2026-01-16 14:54:35,055 - scripts.pubmed_scraper - INFO - Article 39364107 already exists with full details, skipping
2026-01-16 14:54:35,057 - scripts.pubmed_scraper - INFO - Article 39357454 already exists with full details, skipping
2026-01-16 14:54:35,061 - scripts.pubmed_scraper - INFO - Article 39354574 already exists with full details, skipping
2026-01-16 14:54:35,063 - scripts.pubmed_scraper - INFO - Article 39354450 already exists with full details, skipping
2026-01-16 14:54:35,065 - scripts.pubmed_scraper - INFO - Article 39352701 already exists with full details, skipping
2026-01-16 14:54:35,067 - scripts.pubmed_scraper - INFO - Article 39348914 already exists with full details, skipping
2026-01-16 14:54:35,069 - scripts.pubmed_scraper - INFO - Article 39348894 already exists with full details, skipping
2026-01-16 14:54:35,071 - scripts.pubmed_scraper - INFO - Article 39321119 already exists with full details, skipping
2026-01-16 14:54:35,073 - scripts.pubmed_scraper - INFO - Article 39304388 already exists with full details, skipping
2026-01-16 14:54:35,076 - scripts.pubmed_scraper - INFO - Article 39241348 already exists with full details, skipping
2026-01-16 14:54:35,078 - scripts.pubmed_scraper - INFO - Article 39227516 already exists with full details, skipping
2026-01-16 14:54:35,079 - scripts.pubmed_scraper - INFO - Article 39226725 already exists with full details, skipping
2026-01-16 14:54:35,081 - scripts.pubmed_scraper - INFO - Article 39216948 already exists with full details, skipping
2026-01-16 14:54:35,082 - scripts.pubmed_scraper - INFO - Article 39216946 already exists with full details, skipping
2026-01-16 14:54:35,083 - scripts.pubmed_scraper - INFO - Article 39178723 already exists with full details, skipping
2026-01-16 14:54:35,085 - scripts.pubmed_scraper - INFO - Article 39128174 already exists with full details, skipping
2026-01-16 14:54:35,087 - scripts.pubmed_scraper - INFO - Article 39121602 already exists with full details, skipping
2026-01-16 14:54:35,089 - scripts.pubmed_scraper - INFO - Article 39111132 already exists with full details, skipping
2026-01-16 14:54:35,090 - scripts.pubmed_scraper - INFO - Article 39106706 already exists with full details, skipping
2026-01-16 14:54:35,091 - scripts.pubmed_scraper - INFO - Article 39098086 already exists with full details, skipping
2026-01-16 14:54:35,093 - scripts.pubmed_scraper - INFO - Article 39089103 already exists with full details, skipping
2026-01-16 14:54:35,095 - scripts.pubmed_scraper - INFO - Article 39016267 already exists with full details, skipping
2026-01-16 14:54:35,098 - scripts.pubmed_scraper - INFO - Article 39012448 already exists with full details, skipping
2026-01-16 14:54:35,100 - scripts.pubmed_scraper - INFO - Article 38857711 already exists with full details, skipping
2026-01-16 14:54:35,104 - scripts.pubmed_scraper - INFO - Article 38852692 already exists with full details, skipping
2026-01-16 14:54:35,107 - scripts.pubmed_scraper - INFO - Article 38788758 already exists with full details, skipping
2026-01-16 14:54:35,110 - scripts.pubmed_scraper - INFO - Article 38759819 already exists with full details, skipping
2026-01-16 14:54:35,111 - scripts.pubmed_scraper - INFO - Article 38759818 already exists with full details, skipping
2026-01-16 14:54:35,112 - scripts.literature_database - INFO - Database initialized at data/literature.db
2026-01-16 14:54:35,112 - __main__ - INFO - Found 0 PMIDs in database
2026-01-16 14:54:35,133 - __main__ - INFO - Found 141 JSON files
2026-01-16 14:54:35,133 - __main__ - INFO - Total existing PMIDs: 140
2026-01-16 14:54:35,135 - scripts.pubmed_scraper - INFO - Article 38759816 already exists with full details, skipping
2026-01-16 14:54:35,137 - scripts.pubmed_scraper - INFO - Article 38735545 already exists with full details, skipping
2026-01-16 14:54:35,138 - scripts.pubmed_scraper - INFO - Article 38734879 already exists with full details, skipping
2026-01-16 14:54:35,140 - scripts.pubmed_scraper - INFO - Article 38680026 already exists with full details, skipping
2026-01-16 14:54:35,142 - scripts.pubmed_scraper - INFO - Article 38551413 already exists with full details, skipping
2026-01-16 14:54:35,143 - scripts.pubmed_scraper - INFO - Article 38415864 already exists with full details, skipping
2026-01-16 14:54:35,144 - scripts.pubmed_scraper - INFO - Article 38415780 already exists with full details, skipping
2026-01-16 14:54:35,146 - scripts.pubmed_scraper - INFO - Article 37798916 already exists with full details, skipping
2026-01-16 14:54:35,150 - scripts.pubmed_scraper - INFO - Article 37703067 already exists with full details, skipping
2026-01-16 14:54:35,153 - scripts.pubmed_scraper - INFO - Article 37647923 already exists with full details, skipping
2026-01-16 14:54:35,154 - scripts.pubmed_scraper - INFO - Article 37573271 already exists with full details, skipping
2026-01-16 14:54:35,155 - scripts.pubmed_scraper - INFO - Article 39343975 already exists with full details, skipping
2026-01-16 14:54:35,157 - scripts.pubmed_scraper - INFO - Article 39342386 already exists with full details, skipping
2026-01-16 14:54:35,159 - scripts.pubmed_scraper - INFO - Article 39342376 already exists with full details, skipping
2026-01-16 14:54:35,162 - scripts.pubmed_scraper - INFO - Article 39342362 already exists with full details, skipping
2026-01-16 14:54:35,166 - scripts.pubmed_scraper - INFO - Article 39342361 already exists with full details, skipping
2026-01-16 14:54:35,168 - scripts.pubmed_scraper - INFO - Article 39342311 already exists with full details, skipping
2026-01-16 14:54:35,169 - scripts.pubmed_scraper - INFO - Article 39459369 already exists with full details, skipping
2026-01-16 14:54:35,171 - scripts.pubmed_scraper - INFO - Article 39303049 already exists with full details, skipping
2026-01-16 14:54:35,173 - scripts.pubmed_scraper - INFO - Article 39348469 already exists with full details, skipping
2026-01-16 14:54:35,175 - scripts.pubmed_scraper - INFO - Article 38662805 already exists with full details, skipping
2026-01-16 14:54:35,177 - scripts.pubmed_scraper - INFO - Article 39336533 already exists with full details, skipping
2026-01-16 14:54:35,179 - scripts.pubmed_scraper - INFO - Article 39267026 already exists with full details, skipping
2026-01-16 14:54:35,182 - scripts.pubmed_scraper - INFO - Article 39255266 already exists with full details, skipping
2026-01-16 14:54:35,184 - scripts.pubmed_scraper - INFO - Article 39245768 already exists with full details, skipping
2026-01-16 14:54:35,185 - scripts.pubmed_scraper - INFO - Article 39254500 already exists with full details, skipping
2026-01-16 14:54:35,189 - scripts.pubmed_scraper - INFO - Article 39232733 already exists with full details, skipping
2026-01-16 14:54:35,191 - scripts.pubmed_scraper - INFO - Article 38980924 already exists with full details, skipping
2026-01-16 14:54:35,193 - scripts.pubmed_scraper - INFO - Article 39226870 already exists with full details, skipping
2026-01-16 14:54:35,196 - scripts.pubmed_scraper - INFO - Article 39851011 already exists with full details, skipping
2026-01-16 14:54:35,198 - scripts.pubmed_scraper - INFO - Article 39644165 already exists with full details, skipping
2026-01-16 14:54:35,200 - scripts.pubmed_scraper - INFO - Article 39403763 already exists with full details, skipping
2026-01-16 14:54:35,201 - scripts.pubmed_scraper - INFO - Article 39294529 already exists with full details, skipping
2026-01-16 14:54:35,203 - scripts.pubmed_scraper - INFO - Article 39271496 already exists with full details, skipping
2026-01-16 14:54:35,206 - scripts.pubmed_scraper - INFO - Article 39271492 already exists with full details, skipping
2026-01-16 14:54:35,209 - scripts.pubmed_scraper - INFO - Article 39262008 already exists with full details, skipping
2026-01-16 14:54:35,210 - scripts.pubmed_scraper - INFO - Article 39259312 already exists with full details, skipping
2026-01-16 14:54:35,212 - scripts.pubmed_scraper - INFO - Article 39256276 already exists with full details, skipping
2026-01-16 14:54:35,214 - scripts.pubmed_scraper - INFO - Article 39251410 already exists with full details, skipping
2026-01-16 14:54:35,217 - scripts.pubmed_scraper - INFO - Article 39216863 already exists with full details, skipping
2026-01-16 14:54:35,221 - scripts.pubmed_scraper - INFO - Article 39187324 already exists with full details, skipping
2026-01-16 14:54:35,222 - scripts.pubmed_scraper - INFO - Article 39180196 already exists with full details, skipping
2026-01-16 14:54:35,224 - scripts.pubmed_scraper - INFO - Article 39165165 already exists with full details, skipping
2026-01-16 14:54:35,225 - scripts.pubmed_scraper - INFO - Article 39159472 already exists with full details, skipping
2026-01-16 14:54:35,226 - scripts.pubmed_scraper - INFO - Article 39053729 already exists with full details, skipping
